Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpRealRet	StdEpRealRet	MaxEpRealRet	MinEpRealRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TotalEnvInteracts	TotalTime
3640	179.35893	1.8989692	183.24194	176.12064	179.35893	1.8989692	183.24194	176.12064	159.80013	5.9770775	172.42778	154.42563	728199	8519.433331727982
3660	180.38681	2.3371043	184.4057	176.73131	180.38681	2.3371043	184.4057	176.73131	168.10144	2.1762743	171.68639	165.42317	732199	8566.894226789474
3680	180.11763	3.3345218	187.07552	174.9839	180.11763	3.3345218	187.07552	174.9839	157.34471	0.68710923	158.37666	156.39409	736199	8614.257697582245
3700	178.00717	2.8865921	182.915	171.9811	178.00717	2.8865921	182.915	171.9811	173.89165	1.4499028	175.61032	170.91846	740199	8661.173274040222
3720	179.42719	2.087274	184.78107	175.94945	179.42719	2.087274	184.78107	175.94945	165.3567	1.4067279	166.86269	163.3977	744199	8709.087814092636
3740	180.11848	2.0290039	183.93144	175.53477	180.11848	2.0290039	183.93144	175.53477	177.79918	5.2171073	187.28659	172.21793	748199	8756.820350170135
3760	179.92558	2.1090198	184.74059	175.4466	179.92558	2.1090198	184.74059	175.4466	171.10023	1.2097479	173.72847	170.1696	752199	8804.855619192123
3780	180.47133	2.401881	185.67833	175.8606	180.47133	2.401881	185.67833	175.8606	171.24263	1.3956785	173.40616	169.37425	756199	8853.857081890106
3800	179.73923	2.386079	184.22116	175.87798	179.73923	2.386079	184.22116	175.87798	160.35065	1.8282312	163.74149	157.46324	760199	8901.502762794495
3820	179.88162	2.6467261	184.8977	174.34048	179.88162	2.6467261	184.8977	174.34048	171.22948	4.549522	181.13034	167.89856	764199	8948.527318239212
3840	180.45651	2.0909839	184.52219	177.41121	180.45651	2.0909839	184.52219	177.41121	167.46153	5.3077545	177.67514	159.93494	768199	8995.938368558884
3860	180.01071	2.853145	184.61435	174.66893	180.01071	2.853145	184.61435	174.66893	161.33888	3.1778738	167.1335	156.53818	772199	9042.878548145294
3880	180.28996	3.0610533	185.12245	175.14713	180.28996	3.0610533	185.12245	175.14713	176.97264	2.0473394	179.94472	174.12927	776199	9090.613826751709
3900	179.91553	2.8404133	184.68213	172.79253	179.91553	2.8404133	184.68213	172.79253	162.00427	2.2066119	165.20047	159.68011	780199	9137.905945777893
3920	179.83891	2.4036493	186.03189	174.80092	179.83891	2.4036493	186.03189	174.80092	166.36017	2.6306832	169.86478	163.01067	784199	9185.472574234009
3940	179.4407	2.0261075	182.9399	176.13997	179.4407	2.0261075	182.9399	176.13997	165.4481	0.7385337	167.0009	164.77997	788199	9232.799426317215
3960	179.27362	2.809044	184.17204	174.57811	179.27362	2.809044	184.17204	174.57811	169.98688	2.6236959	173.39182	164.72018	792199	9279.816503286362
3980	180.20543	2.388803	184.76453	175.14134	180.20543	2.388803	184.76453	175.14134	166.42415	4.323202	171.4728	157.85414	796199	9327.346552610397
4000	179.84634	2.9131584	184.15894	172.95335	179.84634	2.9131584	184.15894	172.95335	164.51067	8.199308	181.97766	157.0697	800199	9374.86726975441
4020	178.0839	2.8369713	182.60608	172.17719	178.0839	2.8369713	182.60608	172.17719	162.8785	0.66571593	163.9234	161.98279	804199	9422.240415096283
4040	179.51666	3.1936433	188.87173	173.50687	179.51666	3.1936433	188.87173	173.50687	168.27763	1.554039	170.63412	165.93309	808199	9469.365275621414
4060	180.2443	1.680226	183.99411	176.91284	180.2443	1.680226	183.99411	176.91284	162.2621	4.014758	166.40523	153.77718	812199	9517.06369304657
4080	180.26791	2.371501	186.50987	175.35417	180.26791	2.371501	186.50987	175.35417	172.67336	1.4264967	175.5551	171.05392	816199	9564.032225131989
4100	180.0516	3.1068838	187.36969	172.91895	180.0516	3.1068838	187.36969	172.91895	165.62831	1.2201713	167.54077	163.9579	820199	9610.783128261566
4120	180.6633	2.1397698	183.98253	176.43626	180.6633	2.1397698	183.98253	176.43626	166.12062	1.7443262	168.52995	162.69994	824199	9657.126919269562
4140	177.9731	3.351305	183.87209	171.37968	177.9731	3.351305	183.87209	171.37968	169.78838	0.6166393	170.5583	168.57524	828199	9703.330496311188
4160	179.23404	1.809221	183.6511	175.94101	179.23404	1.809221	183.6511	175.94101	173.73936	1.0921298	175.32442	171.89478	832199	9749.999654769897
4180	180.47821	2.8763156	185.83336	172.90984	180.47821	2.8763156	185.83336	172.90984	158.73726	2.5698483	163.48503	154.79826	836199	9797.3853058815
4200	180.4553	2.093934	184.15732	176.18147	180.4553	2.093934	184.15732	176.18147	167.79543	5.6104574	172.63988	155.6919	840199	9844.036351442337
4220	180.51216	2.4400415	185.81198	176.94014	180.51216	2.4400415	185.81198	176.94014	154.68982	1.0400875	156.80515	153.40958	844199	9890.583905220032
4240	179.4871	2.48998	184.84744	174.49777	179.4871	2.48998	184.84744	174.49777	169.66945	3.2044008	172.35341	162.76057	848199	9937.36184835434
4260	180.20253	2.19811	185.47102	176.7996	180.20253	2.19811	185.47102	176.7996	170.4478	0.7082809	171.77417	169.58778	852199	9984.912421703339
4280	179.8909	1.9146287	183.34842	175.63042	179.8909	1.9146287	183.34842	175.63042	158.90198	1.4816039	160.37805	155.93704	856199	10031.895663499832
4300	180.39195	2.4873323	185.69258	174.06606	180.39195	2.4873323	185.69258	174.06606	170.91927	3.1952114	174.5674	164.23048	860199	10078.966997385025
4320	179.78418	2.8722963	186.09738	175.1843	179.78418	2.8722963	186.09738	175.1843	162.60963	1.0919253	164.86378	161.54118	864199	10126.269350767136
4340	180.07475	1.8085002	183.70682	176.29631	180.07475	1.8085002	183.70682	176.29631	168.76472	1.383405	171.43527	166.9184	868199	10174.061922550201
4360	179.3542	2.6981292	183.05585	173.42343	179.3542	2.6981292	183.05585	173.42343	168.41457	3.5292642	173.63104	162.18742	872199	10221.106949329376
4380	180.11374	2.4026885	183.94427	174.83179	180.11374	2.4026885	183.94427	174.83179	175.08165	3.762257	178.62479	167.33406	876199	10267.76001548767
4400	179.76978	2.3920426	183.95453	174.3061	179.76978	2.3920426	183.95453	174.3061	159.61528	2.0074673	162.99135	156.16966	880199	10314.761076450348
4420	180.64328	2.3038192	186.10318	176.95529	180.64328	2.3038192	186.10318	176.95529	160.72572	1.3267163	162.3312	158.787	884199	10361.86072897911
4440	177.78734	2.6112263	183.34618	169.41084	177.78734	2.6112263	183.34618	169.41084	173.14107	1.6597624	176.31519	171.14201	888199	10408.314279794693
4460	180.47638	1.9395125	184.19376	176.4913	180.47638	1.9395125	184.19376	176.4913	163.838	1.6886756	166.72859	161.62718	892199	10455.160295009613
4480	179.84091	2.4277394	185.75987	174.58395	179.84091	2.4277394	185.75987	174.58395	168.52068	2.3652449	171.80338	164.34178	896199	10501.335227251053
4500	178.78589	2.7979546	183.77771	172.61006	178.78589	2.7979546	183.77771	172.61006	164.64668	1.843041	167.68076	162.33545	900199	10547.992646455765
4520	179.73897	2.5663466	183.86978	174.667	179.73897	2.5663466	183.86978	174.667	166.99779	1.7157642	170.25923	164.69965	904199	10594.14295554161
4540	180.24141	2.3525078	187.88347	176.81763	180.24141	2.3525078	187.88347	176.81763	162.8438	2.0711522	167.1152	160.48799	908199	10640.79294204712
4560	179.90099	1.8992418	183.22163	174.60394	179.90099	1.8992418	183.22163	174.60394	164.6021	3.6289163	167.31409	156.74652	912199	10688.140283346176
4580	180.14996	1.77498	183.42932	175.56836	180.14996	1.77498	183.42932	175.56836	165.17763	1.900263	168.18767	162.0377	916199	10734.670593976974
4600	180.54414	2.761053	188.60342	175.12488	180.54414	2.761053	188.60342	175.12488	161.69969	2.197773	165.77203	159.39944	920199	10781.312027215958
4620	178.17838	3.0594363	182.21782	170.92703	178.17838	3.0594363	182.21782	170.92703	163.77452	2.696808	169.22714	160.93315	924199	10827.949943780899
4640	180.8466	1.9235047	185.47295	176.62355	180.8466	1.9235047	185.47295	176.62355	169.69334	0.994337	170.77179	167.72127	928199	10874.914477348328
4660	180.96556	2.3808484	186.98347	177.2437	180.96556	2.3808484	186.98347	177.2437	167.4753	3.0232332	170.76433	161.42752	932199	10922.132929086685
4680	178.5755	3.9207506	183.6409	167.07695	178.5755	3.9207506	183.6409	167.07695	160.73822	0.75588983	162.27348	160.09775	936199	10968.949063062668
4700	180.58615	2.5221205	187.11667	176.27466	180.58615	2.5221205	187.11667	176.27466	169.16383	3.584001	176.93326	166.18317	940199	11015.941792964935
4720	179.34225	2.8481307	183.11922	170.35602	179.34225	2.8481307	183.11922	170.35602	168.27397	0.81552535	169.52225	166.83458	944199	11062.803076982498
4740	180.27463	2.2125468	186.44536	176.1611	180.27463	2.2125468	186.44536	176.1611	156.44353	2.4211953	160.29639	153.16792	948199	11109.855358362198
4760	180.56973	2.6791873	188.24829	177.03246	180.56973	2.6791873	188.24829	177.03246	163.36946	0.73545194	164.39496	162.31519	952199	11156.488943576813
4780	180.14047	2.1436393	183.81145	174.42348	180.14047	2.1436393	183.81145	174.42348	169.64049	6.6977873	184.14221	164.55325	956199	11203.444948911667
4800	179.52594	2.0562959	184.82832	175.7679	179.52594	2.0562959	184.82832	175.7679	178.51007	1.448455	181.39674	176.90544	960199	11250.72239947319
4820	179.20721	2.6661584	186.3842	173.31563	179.20721	2.6661584	186.3842	173.31563	163.96434	1.9812138	167.23187	160.8672	964199	11297.527474880219
4840	178.19579	3.457301	181.97304	166.51102	178.19579	3.457301	181.97304	166.51102	164.45825	3.458915	167.37413	157.09776	968199	11344.063604831696
4860	180.49902	2.9570622	187.89357	174.55031	180.49902	2.9570622	187.89357	174.55031	169.81578	4.7346478	175.64233	160.18878	972199	11391.28272652626
4880	179.31161	1.9353192	182.12761	173.67255	179.31161	1.9353192	182.12761	173.67255	169.2191	2.7477272	174.80878	166.64778	976199	11438.018837690353
4900	180.46309	2.3375654	185.6178	176.24925	180.46309	2.3375654	185.6178	176.24925	155.79901	1.7072252	157.99048	152.31999	980199	11484.704092025757
4920	180.35172	2.2212508	185.07944	177.04514	180.35172	2.2212508	185.07944	177.04514	171.45143	0.88520485	172.69371	170.0481	984199	11534.430021762848
4940	179.65543	2.5978823	184.2695	174.06387	179.65543	2.5978823	184.2695	174.06387	163.83435	0.5970055	164.88283	162.9577	988199	11581.845962047577
4960	180.93434	2.4236186	184.82736	175.25922	180.93434	2.4236186	184.82736	175.25922	158.44423	2.3642976	161.83047	154.65805	992199	11628.719628095627
4980	180.02994	2.5401673	184.66283	174.14935	180.02994	2.5401673	184.66283	174.14935	163.4912	2.6565201	167.12047	158.3518	996199	11675.167613744736
5000	179.84628	3.038646	186.79329	174.90308	179.84628	3.038646	186.79329	174.90308	164.13109	5.1244936	167.55812	152.94334	1000199	11722.068983793259
5020	180.65475	2.1656384	186.13408	178.10939	180.65475	2.1656384	186.13408	178.10939	166.86145	1.9495289	170.25476	164.59271	1004199	11768.123528242111
5040	180.27237	2.5474823	186.00636	176.0714	180.27237	2.5474823	186.00636	176.0714	174.51662	0.92461336	175.6211	172.70291	1008199	11814.82779121399
5060	180.10362	2.3124847	184.96129	175.87697	180.10362	2.3124847	184.96129	175.87697	166.8407	1.7704225	170.5093	164.91516	1012199	11861.522320985794
5080	179.25949	1.6986908	182.87027	175.94711	179.25949	1.6986908	182.87027	175.94711	167.87512	0.6793806	169.08707	166.92662	1016199	11907.87036705017
5100	180.04652	2.4995131	183.85014	174.59521	180.04652	2.4995131	183.85014	174.59521	168.4652	4.3007665	175.20177	162.327	1020199	11954.491560935974
5120	180.19215	3.6107748	186.6199	170.79546	180.19215	3.6107748	186.6199	170.79546	166.33034	0.89874446	167.71042	164.67052	1024199	12000.893306970596
5140	180.11215	2.5901022	185.90103	176.38515	180.11215	2.5901022	185.90103	176.38515	171.86516	8.708901	190.73871	164.70416	1028199	12047.680441379547
5160	180.21689	3.0211608	185.314	171.32812	180.21689	3.0211608	185.314	171.32812	172.99023	1.0944079	174.83943	171.56763	1032199	12094.735798120499
5180	181.22456	2.128163	187.9154	178.04915	181.22456	2.128163	187.9154	178.04915	166.79448	1.7125546	169.46388	164.12657	1036199	12141.232338666916
5200	179.98563	2.6033695	187.14185	175.66861	179.98563	2.6033695	187.14185	175.66861	169.47401	3.4816625	176.45952	165.94344	1040199	12187.78931593895
5220	180.3171	2.492434	183.94205	174.71689	180.3171	2.492434	183.94205	174.71689	165.60094	6.107942	170.10243	152.3547	1044199	12234.988552331924
5240	180.50453	4.052205	187.90735	166.51465	180.50453	4.052205	187.90735	166.51465	181.88441	7.539617	193.77603	173.45943	1048199	12281.932603597641
5260	179.90163	3.2925382	185.55223	174.10118	179.90163	3.2925382	185.55223	174.10118	176.39966	6.561297	190.31027	171.64378	1052199	12328.882701158524
5280	180.52795	2.0376368	184.88493	177.12398	180.52795	2.0376368	184.88493	177.12398	173.92632	1.5780132	176.86238	171.66183	1056199	12375.705872535706
5300	180.54013	2.1322992	183.70235	173.69823	180.54013	2.1322992	183.70235	173.69823	168.2937	4.6674423	172.82086	158.66301	1060199	12422.781334638596
5320	180.12016	3.0047872	186.77455	175.03706	180.12016	3.0047872	186.77455	175.03706	166.69716	1.2601343	169.27405	165.24612	1064199	12470.05999827385
5340	179.8856	2.0622048	183.7712	176.2008	179.8856	2.0622048	183.7712	176.2008	173.91331	0.51850486	174.45972	172.89925	1068199	12516.821276187897
5360	181.04742	2.1751711	185.35643	174.77953	181.04742	2.1751711	185.35643	174.77953	172.5373	5.278025	183.67307	167.71034	1072199	12563.715747356415
5380	180.9351	2.1658728	185.87799	176.20479	180.9351	2.1658728	185.87799	176.20479	171.2499	2.4550014	174.34955	166.65245	1076199	12611.34692955017
5400	181.41125	2.0356364	185.31238	176.99664	181.41125	2.0356364	185.31238	176.99664	173.27498	1.5473323	176.01064	170.74876	1080199	12658.344404459
5420	180.40677	2.7516165	186.22086	175.63832	180.40677	2.7516165	186.22086	175.63832	168.45757	1.8152795	170.76543	164.99844	1084199	12705.697097539902
5440	180.6351	2.281383	185.13303	175.34073	180.6351	2.281383	185.13303	175.34073	164.4272	0.8667519	165.42105	163.09668	1088199	12752.52486205101
5460	180.41629	1.8442029	183.5696	176.25133	180.41629	1.8442029	183.5696	176.25133	171.18413	0.72933584	172.22585	170.12614	1092199	12798.942218780518
5480	179.23825	4.4273124	187.58038	167.95111	179.23825	4.4273124	187.58038	167.95111	174.8089	2.2694252	179.02441	171.9279	1096199	12845.86977815628
5500	180.10667	2.8348227	186.21571	176.37137	180.10667	2.8348227	186.21571	176.37137	163.76392	1.2342564	165.50375	161.42882	1100199	12892.894534349442
5520	179.56216	3.160612	185.27269	170.5342	179.56216	3.160612	185.27269	170.5342	165.47218	5.8733406	170.42134	152.83307	1104199	12940.47932434082
5540	180.36092	2.6852832	187.7298	176.04558	180.36092	2.6852832	187.7298	176.04558	168.47942	6.0566487	175.68388	156.29333	1108199	12987.718870401382
5560	181.4687	3.5968719	188.3053	170.43846	181.4687	3.5968719	188.3053	170.43846	163.62349	5.259672	169.16545	152.47331	1112199	13035.097513198853
5580	180.90799	1.9881948	183.64851	176.33983	180.90799	1.9881948	183.64851	176.33983	174.23918	1.0441631	176.50552	173.42447	1116199	13081.580196857452
5600	180.45163	2.4739788	185.89478	174.7751	180.45163	2.4739788	185.89478	174.7751	169.1283	4.496213	173.99028	160.37129	1120199	13128.496350765228
5620	180.4039	1.9308974	183.53183	176.44919	180.4039	1.9308974	183.53183	176.44919	169.99522	1.7061388	173.43015	168.04079	1124199	13175.510430574417
5640	180.32053	1.6570233	182.79536	176.38345	180.32053	1.6570233	182.79536	176.38345	173.71669	2.379057	177.22668	169.38432	1128199	13222.802381277084
5660	180.99048	2.0064538	183.30948	176.345	180.99048	2.0064538	183.30948	176.345	172.95201	2.268267	175.90298	169.8775	1132199	13269.918776750565
5680	180.06451	1.7999893	183.08371	175.97676	180.06451	1.7999893	183.08371	175.97676	173.17578	1.2946126	175.16049	171.43103	1136199	13316.570707559586
5700	180.5975	2.7469969	187.08014	175.60284	180.5975	2.7469969	187.08014	175.60284	171.59602	1.6765932	174.49345	169.43945	1140199	13363.54828953743
5720	180.22232	2.324594	183.66772	175.01558	180.22232	2.324594	183.66772	175.01558	169.16498	4.435632	173.20018	160.33504	1144199	13410.190150976181
5740	180.36102	3.021857	184.48271	170.56723	180.36102	3.021857	184.48271	170.56723	166.6582	1.0426416	168.36134	164.77809	1148199	13456.79897069931
5760	179.69675	2.2276368	183.24051	173.53442	179.69675	2.2276368	183.24051	173.53442	176.12611	2.0892074	178.38028	171.72942	1152199	13503.835737466812
5780	180.41867	2.09855	184.72467	176.89313	180.41867	2.09855	184.72467	176.89313	171.30827	1.7788045	174.45782	168.84103	1156199	13550.400662899017
5800	181.29372	1.8492184	183.52267	177.67638	181.29372	1.8492184	183.52267	177.67638	169.28966	1.6143086	171.08975	166.01173	1160199	13597.526706933975
5820	180.97745	1.7896366	185.68925	178.50818	180.97745	1.7896366	185.68925	178.50818	168.64455	1.3783038	170.32993	166.77214	1164199	13644.665366888046
5840	181.33044	2.2412603	188.76021	177.99597	181.33044	2.2412603	188.76021	177.99597	171.66792	1.4318415	173.21904	169.3949	1168199	13691.332807779312
5860	180.47833	1.3106294	182.45811	177.86546	180.47833	1.3106294	182.45811	177.86546	167.13057	1.8149931	170.43732	164.24629	1172199	13737.937396287918
5880	181.33008	2.359198	185.69798	177.30263	181.33008	2.359198	185.69798	177.30263	164.67949	2.392488	167.05228	159.57616	1176199	13785.209907770157
5900	180.10983	2.6359792	185.7941	175.50058	180.10983	2.6359792	185.7941	175.50058	170.72191	10.305869	193.2828	164.25458	1180199	13832.086670398712
5920	180.81241	2.4889004	184.76219	174.38934	180.81241	2.4889004	184.76219	174.38934	169.65265	6.043609	176.16531	157.11653	1184199	13879.105119466782
5940	180.80461	2.4135907	185.05702	176.19684	180.80461	2.4135907	185.05702	176.19684	163.99815	1.532776	167.02058	162.0069	1188199	13926.367641687393
5960	180.67607	1.5371664	183.60094	178.6389	180.67607	1.5371664	183.60094	178.6389	173.50563	0.8283835	175.17438	172.63164	1192199	13972.768837690353
5980	181.19095	2.2241473	184.2282	176.93686	181.19095	2.2241473	184.2282	176.93686	175.88173	8.878487	194.64388	167.63396	1196199	14019.412595748901
6000	180.52348	2.2175333	185.09729	176.608	180.52348	2.2175333	185.09729	176.608	173.3473	2.809676	178.58823	169.05739	1200199	14066.080132722855
6020	180.63007	1.863611	183.42828	174.78831	180.63007	1.863611	183.42828	174.78831	168.18402	0.950002	169.30826	166.31401	1204199	14112.512070655823
6040	180.38284	2.2087228	184.8398	175.42166	180.38284	2.2087228	184.8398	175.42166	166.3178	0.87080175	167.09224	164.44643	1208199	14159.527754545212
6060	180.53903	2.363543	184.79869	175.55115	180.53903	2.363543	184.79869	175.55115	169.18738	3.5646918	174.43887	164.50038	1212199	14207.2045109272
6080	180.72464	2.048968	185.22643	177.05843	180.72464	2.048968	185.22643	177.05843	170.2771	3.5679822	174.90988	163.33797	1216199	14254.830721855164
6100	180.66672	1.774559	182.85147	177.06975	180.66672	1.774559	182.85147	177.06975	169.21523	10.083601	190.47882	159.74162	1220199	14302.349768161774
6120	181.2425	2.8699996	186.01604	175.04745	181.2425	2.8699996	186.01604	175.04745	171.13507	1.7707874	174.42754	168.94688	1224199	14350.002477645874
6140	180.74191	2.193366	184.0383	175.75197	180.74191	2.193366	184.0383	175.75197	172.72021	1.0461011	174.07054	170.76816	1228199	14397.091234922409
6160	180.01364	2.447089	185.72853	175.811	180.01364	2.447089	185.72853	175.811	169.16077	1.2131371	170.65439	166.67174	1232199	14444.121966362
6180	179.89645	1.5754385	182.77164	176.43959	179.89645	1.5754385	182.77164	176.43959	166.6623	1.2436595	168.58615	165.32951	1236199	14491.69724369049
6200	180.16954	1.5800557	183.7572	177.59734	180.16954	1.5800557	183.7572	177.59734	173.1319	2.063522	176.82579	170.83466	1240199	14539.885133504868
6220	181.00471	2.5568335	186.4521	175.13002	181.00471	2.5568335	186.4521	175.13002	170.42683	1.9883317	173.60033	167.10663	1244199	14587.300033807755
6240	181.89131	2.448947	187.84459	178.51768	181.89131	2.448947	187.84459	178.51768	174.56685	1.2850386	176.91763	173.01941	1248199	14634.712607383728
6260	181.12637	3.2121184	186.97897	175.36629	181.12637	3.2121184	186.97897	175.36629	176.91853	8.280802	194.1721	167.73035	1252199	14682.451392412186
6280	180.74046	2.0536115	184.3261	175.50496	180.74046	2.0536115	184.3261	175.50496	170.9062	3.2378178	174.963	164.55298	1256199	14729.569563627243
6300	181.1187	2.3325498	186.60464	176.88303	181.1187	2.3325498	186.60464	176.88303	170.01685	0.5162921	170.87787	169.1097	1260199	14776.904940128326
6320	181.37265	1.6432778	183.68326	178.24341	181.37265	1.6432778	183.68326	178.24341	168.30843	0.8068725	168.8453	166.54906	1264199	14824.25582909584
6340	180.28865	1.5301058	183.11462	178.22052	180.28865	1.5301058	183.11462	178.22052	167.22398	2.4103434	170.00099	163.84221	1268199	14871.50027513504
6360	180.80267	2.3662605	185.97037	175.82373	180.80267	2.3662605	185.97037	175.82373	165.00606	1.4817936	166.96008	163.23389	1272199	14919.411739349365
6380	182.5739	2.6860955	187.54468	177.53479	182.5739	2.6860955	187.54468	177.53479	162.30367	1.4656346	164.36256	159.40828	1276199	14966.72314119339
6400	180.58842	2.4049385	184.37805	174.32118	180.58842	2.4049385	184.37805	174.32118	171.63557	1.76255	174.07614	168.15565	1280199	15013.39562869072
6420	180.6687	1.9523357	184.80505	174.66798	180.6687	1.9523357	184.80505	174.66798	172.15117	1.5816383	175.20464	170.06847	1284199	15059.709598064423
6440	179.0889	2.6456108	183.80997	174.23055	179.0889	2.6456108	183.80997	174.23055	176.28197	6.013135	188.7374	170.99004	1288199	15106.280846357346
6460	180.73383	2.7489069	184.90929	174.34192	180.73383	2.7489069	184.90929	174.34192	169.1056	3.3480508	173.45462	162.5085	1292199	15153.707926988602
6480	180.3177	2.2777736	184.72343	175.26447	180.3177	2.2777736	184.72343	175.26447	165.86284	1.4526742	168.9143	164.5947	1296199	15200.223654985428
6500	181.96176	1.6169223	186.24756	179.6382	181.96176	1.6169223	186.24756	179.6382	167.98302	1.7783983	169.99321	164.43997	1300199	15247.005175352097
6520	179.67737	2.6036975	183.38354	172.0441	179.67737	2.6036975	183.38354	172.0441	176.87581	2.1246583	180.68217	173.48131	1304199	15293.263973236084
6540	180.66997	1.8913511	184.34557	176.73312	180.66997	1.8913511	184.34557	176.73312	165.57423	2.9187338	168.27765	159.35565	1308199	15340.17557644844
6560	181.72421	2.8121483	188.38869	177.31186	181.72421	2.8121483	188.38869	177.31186	172.82526	2.5645728	176.99542	169.72948	1312199	15387.064403533936
6580	181.42683	2.1826499	184.94968	178.12155	181.42683	2.1826499	184.94968	178.12155	175.57314	2.3069785	178.77837	172.24739	1316199	15434.178634881973
6600	180.2669	2.807197	186.1808	172.86662	180.2669	2.807197	186.1808	172.86662	168.3882	1.1197232	170.58531	167.09114	1320199	15480.785322189331
6620	180.25998	2.5416546	184.90207	173.5251	180.25998	2.5416546	184.90207	173.5251	173.66136	2.7797112	178.057	170.27576	1324199	15527.57471036911
6640	181.10999	2.0408537	184.89987	176.7226	181.10999	2.0408537	184.89987	176.7226	169.6483	2.6942422	174.05882	166.17903	1328199	15574.506539106369
6660	180.8381	2.362609	185.89685	177.79025	180.8381	2.362609	185.89685	177.79025	178.46098	8.471156	196.87146	171.98433	1332199	15621.577349424362
6680	180.18132	2.018679	183.94513	175.78825	180.18132	2.018679	183.94513	175.78825	175.12431	3.978962	183.27522	170.78967	1336199	15669.21279501915
6700	181.14981	2.6484425	186.33029	175.27032	181.14981	2.6484425	186.33029	175.27032	175.52028	10.759772	194.75764	157.98221	1340199	15717.833805322647
6720	180.7652	2.503875	184.47946	175.1068	180.7652	2.503875	184.47946	175.1068	176.81252	1.3895445	178.46999	174.4412	1344199	15765.208375930786
6740	180.31573	2.2277706	183.96066	176.80862	180.31573	2.2277706	183.96066	176.80862	171.61407	1.5679497	174.36899	169.46056	1348199	15812.923950433731
6760	180.73947	2.2324564	184.87112	176.01279	180.73947	2.2324564	184.87112	176.01279	170.87386	1.5230743	172.82494	168.47247	1352199	15860.437452077866
6780	180.33751	2.5104816	184.36546	172.34856	180.33751	2.5104816	184.36546	172.34856	168.41267	1.9442707	170.65904	164.89658	1356199	15907.516716241837
6800	180.74359	1.9482075	183.57841	175.91699	180.74359	1.9482075	183.57841	175.91699	173.88316	0.50805515	174.60419	173.16708	1360199	15955.026442050934
6820	180.8828	2.3789134	186.52672	174.93506	180.8828	2.3789134	186.52672	174.93506	166.07826	1.1955591	167.69148	164.23021	1364199	16003.11765241623
6840	180.4988	2.3753045	183.29163	175.22408	180.4988	2.3753045	183.29163	175.22408	168.70253	7.7100606	181.02007	154.46661	1368199	16050.927692174911
6860	181.09499	2.288063	187.06006	177.42618	181.09499	2.288063	187.06006	177.42618	166.23409	2.052019	169.89795	163.56694	1372199	16099.546994686127
6880	179.64447	3.0593936	183.21321	168.50441	179.64447	3.0593936	183.21321	168.50441	174.0592	2.1771328	177.34927	170.97256	1376199	16147.822533130646
6900	180.06094	1.8752388	183.70363	177.6183	180.06094	1.8752388	183.70363	177.6183	170.44218	1.077858	172.52454	169.2131	1380199	16196.16475892067
6920	180.20953	2.635294	185.30653	177.27385	180.20953	2.635294	185.30653	177.27385	173.04375	1.8223544	175.18983	169.29428	1384199	16251.954398870468
6940	180.07137	1.5952863	182.7233	177.35036	180.07137	1.5952863	182.7233	177.35036	163.6584	1.6570083	166.94228	161.79768	1388199	16335.13629746437
6960	180.80875	2.1697273	185.44792	175.9592	180.80875	2.1697273	185.44792	175.9592	161.68335	5.3725543	167.71503	150.54355	1392199	16407.371932268143
6980	180.59322	1.1110531	182.7792	178.5912	180.59322	1.1110531	182.7792	178.5912	174.00287	1.3621032	176.48322	172.66524	1396199	16455.737824440002
7000	180.65598	1.5982802	183.83203	177.41539	180.65598	1.5982802	183.83203	177.41539	168.4869	1.5380644	170.62215	166.51765	1400199	16545.505401611328
7020	180.82986	3.2570906	185.69107	171.08968	180.82986	3.2570906	185.69107	171.08968	173.92004	0.69911855	174.70332	172.72202	1404199	16618.661780834198
7040	180.15695	1.991055	183.91121	175.98293	180.15695	1.991055	183.91121	175.98293	171.30455	1.0350931	173.03798	170.27242	1408199	16666.308275699615
7060	179.82002	2.6885655	184.00302	171.56409	179.82002	2.6885655	184.00302	171.56409	170.35284	6.569107	184.40775	164.0488	1412199	16714.263486862183
7080	180.64748	2.164431	184.05388	177.73247	180.64748	2.164431	184.05388	177.73247	165.92702	1.5918655	168.67744	163.65927	1416199	16762.00644826889
7100	180.26424	2.0518174	185.53981	176.16507	180.26424	2.0518174	185.53981	176.16507	169.01544	1.6157151	172.50018	167.5983	1420199	16809.849641799927
7120	181.48918	2.6760392	188.70709	177.49342	181.48918	2.6760392	188.70709	177.49342	163.50038	0.79313916	164.4375	162.09526	1424199	16893.48609852791
7140	179.50662	2.2263243	182.74435	175.66322	179.50662	2.2263243	182.74435	175.66322	167.76208	0.8215902	168.74927	166.23952	1428199	16973.78014922142
7160	181.00168	1.9454203	183.58115	175.13043	181.00168	1.9454203	183.58115	175.13043	163.82433	3.2487483	170.8213	161.30086	1432199	17022.236762046814
7180	180.68655	3.1506603	185.38132	170.20914	180.68655	3.1506603	185.38132	170.20914	177.33545	1.6795794	179.70753	174.81602	1436199	17070.647760391235
7200	181.47337	1.9037199	184.3164	175.71175	181.47337	1.9037199	184.3164	175.71175	168.33936	2.3150597	171.77017	165.31523	1440199	17118.627180337906
7220	180.09042	2.0153883	183.99094	176.21346	180.09042	2.0153883	183.99094	176.21346	170.2256	0.71150243	171.25516	169.44841	1444199	17166.756778001785
