Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpRealRet	StdEpRealRet	MaxEpRealRet	MinEpRealRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TotalEnvInteracts	TotalTime
3640	179.92966	2.944631	186.1862	175.90843	179.92966	2.944631	186.1862	175.90843	169.93431	6.546845	178.50351	156.93718	728199	8583.822723150253
3660	179.90298	2.9458098	184.90067	174.8968	179.90298	2.9458098	184.90067	174.8968	166.36714	3.7282383	171.32582	159.15573	732199	8630.055183887482
3680	179.54224	2.504566	187.50674	175.43236	179.54224	2.504566	187.50674	175.43236	161.39973	2.0898333	163.34372	156.94531	736199	8677.073143959045
3700	179.80356	2.7984188	185.30217	176.08368	179.80356	2.7984188	185.30217	176.08368	160.20824	4.0245	166.40463	153.2186	740199	8723.988877773285
3720	179.36017	2.8431132	182.76167	169.78989	179.36017	2.8431132	182.76167	169.78989	174.33665	0.9769648	175.36125	172.71521	744199	8771.07886171341
3740	178.80962	2.7582562	185.2968	172.28105	178.80962	2.7582562	185.2968	172.28105	164.73692	2.3078852	169.09897	161.20512	748199	8818.368258237839
3760	179.30325	2.5134442	185.88979	175.4621	179.30325	2.5134442	185.88979	175.4621	160.5046	2.0220163	163.0849	157.5465	752199	8865.63474059105
3780	179.64886	2.586385	183.3512	175.12886	179.64886	2.586385	183.3512	175.12886	165.42554	1.4343501	167.82077	163.51144	756199	8912.48881983757
3800	179.25539	2.487979	185.66264	174.22902	179.25539	2.487979	185.66264	174.22902	170.00563	0.52272475	170.81389	169.3425	760199	8959.647337675095
3820	180.62198	3.3619466	187.6835	173.47092	180.62198	3.3619466	187.6835	173.47092	159.15721	2.0498943	162.40408	155.98145	764199	9006.6303088665
3840	178.08759	4.1427617	186.79012	170.8827	178.08759	4.1427617	186.79012	170.8827	171.92168	8.221417	183.28569	155.90063	768199	9053.237517118454
3860	178.78008	2.6695182	184.20105	171.02286	178.78008	2.6695182	184.20105	171.02286	171.19997	2.1285233	175.13193	167.80037	772199	9100.789259433746
3880	178.31967	3.8463192	182.8548	164.1616	178.31967	3.8463192	182.8548	164.1616	164.62903	2.2418962	167.80824	161.72366	776199	9147.466873645782
3900	179.14706	2.1754565	182.92941	174.83911	179.14706	2.1754565	182.92941	174.83911	173.77702	6.8268933	178.77869	158.99597	780199	9194.114210128784
3920	179.2021	2.498204	182.54324	173.49976	179.2021	2.498204	182.54324	173.49976	157.99487	4.11612	166.94592	154.82565	784199	9240.745834350586
3940	177.75078	3.8502998	181.86543	163.75291	177.75078	3.8502998	181.86543	163.75291	170.61006	7.616917	186.54182	163.53995	788199	9287.401396274567
3960	177.50497	4.4364877	182.29407	161.50182	177.50497	4.4364877	182.29407	161.50182	180.01424	1.5194253	182.51953	177.68585	792199	9333.77016377449
3980	179.9065	2.5690305	184.54247	175.44987	179.9065	2.5690305	184.54247	175.44987	167.48561	1.0124812	168.48146	165.54312	796199	9381.260730981827
4000	179.09566	4.0786867	186.5986	170.19049	179.09566	4.0786867	186.5986	170.19049	176.5991	4.7227507	185.4342	170.98526	800199	9428.163613557816
4020	180.21669	2.6064658	185.55095	175.60504	180.21669	2.6064658	185.55095	175.60504	165.68114	0.55556476	166.26752	164.90594	804199	9475.510755300522
4040	179.81146	2.3145866	184.5385	175.50848	179.81146	2.3145866	184.5385	175.50848	171.74939	1.050546	173.01782	170.0888	808199	9524.62117934227
4060	178.81296	2.1363657	183.06256	175.15117	178.81296	2.1363657	183.06256	175.15117	175.5223	3.3857796	182.54756	171.81879	812199	9572.883960008621
4080	179.64394	1.447716	182.64891	176.93494	179.64394	1.447716	182.64891	176.93494	168.48341	1.417059	170.59413	166.31314	816199	9620.639221906662
4100	178.44621	2.7374957	183.3891	172.02107	178.44621	2.7374957	183.3891	172.02107	173.21492	2.139831	177.68365	170.86823	820199	9668.322134971619
4120	180.46204	2.4533694	184.21187	175.15184	180.46204	2.4533694	184.21187	175.15184	166.57298	1.4942312	168.51169	163.70924	824199	9716.767702579498
4140	180.3789	2.6994863	185.68335	175.46658	180.3789	2.6994863	185.68335	175.46658	173.05849	7.5984874	189.52913	167.30453	828199	9764.929991483688
4160	179.49075	2.1406004	184.73256	175.67975	179.49075	2.1406004	184.73256	175.67975	168.91222	4.092267	177.6574	164.93103	832199	9812.677044153214
4180	179.38261	1.9333117	183.66278	176.329	179.38261	1.9333117	183.66278	176.329	168.5988	2.346694	171.45074	164.12132	836199	9860.324001550674
4200	179.95607	1.6578087	183.17603	177.10753	179.95607	1.6578087	183.17603	177.10753	172.53967	1.7534717	175.10883	170.29779	840199	9907.584634304047
4220	180.56953	1.6238039	184.24788	178.21272	180.56953	1.6238039	184.24788	178.21272	168.14787	0.78167456	169.67331	167.02911	844199	9956.020349264145
4240	180.31136	3.1378615	185.042	173.55089	180.31136	3.1378615	185.042	173.55089	165.71815	3.9200754	174.04747	162.37021	848199	10004.23214006424
4260	179.58463	2.418199	182.90504	173.81953	179.58463	2.418199	182.90504	173.81953	158.38448	4.705807	162.78691	148.42445	852199	10053.162088394165
4280	177.75772	2.4938695	182.82277	172.4122	177.75772	2.4938695	182.82277	172.4122	166.29454	1.8160632	169.78358	164.56596	856199	10101.572271108627
4300	179.17331	2.3498182	185.38896	174.90202	179.17331	2.3498182	185.38896	174.90202	171.95735	0.825401	173.22395	170.89557	860199	10149.026279211044
4320	180.14717	2.418235	184.65514	174.58693	180.14717	2.418235	184.65514	174.58693	166.09338	5.826537	178.03696	159.02298	864199	10197.66991686821
4340	179.55356	2.1238618	183.1127	176.01003	179.55356	2.1238618	183.1127	176.01003	168.68213	2.8834658	172.82008	163.86002	868199	10245.60072183609
4360	179.6766	2.6839943	183.44702	174.511	179.6766	2.6839943	183.44702	174.511	177.29274	3.871166	184.9797	171.99388	872199	10294.124496459961
4380	179.4304	2.6077063	185.54836	173.88144	179.4304	2.6077063	185.54836	173.88144	169.54417	2.228715	173.68292	166.40665	876199	10342.401721477509
4400	178.26816	2.9634252	182.8725	171.97672	178.26816	2.9634252	182.8725	171.97672	185.8806	6.015782	195.17169	177.8878	880199	10390.41338634491
4420	179.54077	3.8506484	187.12434	169.50763	179.54077	3.8506484	187.12434	169.50763	170.68425	1.1496588	172.40709	168.76886	884199	10438.53415632248
4440	179.18086	2.624052	183.18802	174.08447	179.18086	2.624052	183.18802	174.08447	168.87788	3.7368345	174.80595	164.75342	888199	10486.759659290314
4460	178.67365	2.5328197	182.92386	171.19487	178.67365	2.5328197	182.92386	171.19487	166.22313	2.5436115	169.2505	162.54552	892199	10534.697561502457
4480	178.71498	2.7618055	182.86403	172.6197	178.71498	2.7618055	182.86403	172.6197	177.63936	5.7214093	189.81064	171.9497	896199	10582.696901798248
4500	179.37308	2.183271	184.27783	175.83426	179.37308	2.183271	184.27783	175.83426	159.64635	1.4378167	162.02415	157.68631	900199	10630.936898469925
4520	180.23447	2.1745572	185.85207	176.407	180.23447	2.1745572	185.85207	176.407	171.94533	6.739857	184.43246	161.33952	904199	10680.19699215889
4540	178.77316	2.6730692	183.2875	174.26195	178.77316	2.6730692	183.2875	174.26195	179.30898	7.2093363	194.77156	173.7943	908199	10728.732511281967
4560	178.07375	2.5104713	183.28029	174.14197	178.07375	2.5104713	183.28029	174.14197	167.83043	1.3037091	169.89485	166.11276	912199	10777.06566119194
4580	179.20041	2.740075	183.9162	173.4078	179.20041	2.740075	183.9162	173.4078	175.4347	5.2316523	182.43875	168.21445	916199	10825.192926883698
4600	179.99127	2.1309304	184.40472	174.51262	179.99127	2.1309304	184.40472	174.51262	175.42108	2.5798254	179.3738	171.2757	920199	10874.909027576447
4620	180.58878	3.4000342	186.32095	172.97061	180.58878	3.4000342	186.32095	172.97061	165.77016	2.4938457	170.83409	162.5722	924199	10923.420596837997
4640	178.41635	3.1794312	186.91978	173.8647	178.41635	3.1794312	186.91978	173.8647	167.70427	1.3034906	169.78093	166.1736	928199	10971.760810375214
4660	179.4321	2.8289077	184.79106	174.58325	179.4321	2.8289077	184.79106	174.58325	169.29608	3.8791747	176.83105	165.32568	932199	11020.642561674118
4680	178.86288	2.5482323	183.97508	174.2246	178.86288	2.5482323	183.97508	174.2246	170.45003	1.758949	172.01187	166.66496	936199	11068.452620744705
4700	178.62906	2.3012023	181.76332	174.32816	178.62906	2.3012023	181.76332	174.32816	165.21681	2.4484022	168.13902	161.12686	940199	11116.587755680084
4720	178.84657	2.2158449	182.62216	174.25627	178.84657	2.2158449	182.62216	174.25627	162.9157	2.6403227	168.57347	160.65073	944199	11163.803544521332
4740	178.65895	2.5162559	184.34277	174.92464	178.65895	2.5162559	184.34277	174.92464	169.90492	1.3176265	171.64488	167.37245	948199	11211.3482131958
4760	179.64796	2.7784333	186.93962	174.78265	179.64796	2.7784333	186.93962	174.78265	172.55925	5.3148174	182.054	166.63245	952199	11259.558770179749
4780	179.84947	3.1939344	186.84877	174.23415	179.84947	3.1939344	186.84877	174.23415	174.3139	2.0636728	177.13388	171.41656	956199	11307.863115787506
4800	179.25716	2.9187927	183.14705	170.19786	179.25716	2.9187927	183.14705	170.19786	166.86949	2.0922475	171.02766	164.36063	960199	11356.663741111755
4820	178.55983	2.391823	183.33604	175.21992	178.55983	2.391823	183.33604	175.21992	163.31238	2.0952833	166.70384	159.6522	964199	11404.219942331314
4840	178.37415	3.0534337	183.8255	169.36427	178.37415	3.0534337	183.8255	169.36427	158.54234	0.9412637	159.98119	157.10745	968199	11451.40299654007
4860	180.34038	3.048032	186.61412	173.30716	180.34038	3.048032	186.61412	173.30716	173.5498	5.9357553	186.05164	167.79945	972199	11499.174696922302
4880	179.0426	2.2198994	183.22008	173.97635	179.0426	2.2198994	183.22008	173.97635	177.59871	5.5791883	185.61397	170.98811	976199	11545.788835287094
4900	178.9748	2.6198115	184.90117	174.79625	178.9748	2.6198115	184.90117	174.79625	179.03581	5.592384	186.3049	171.90845	980199	11594.129980802536
4920	179.08934	2.8267589	186.07433	172.86688	179.08934	2.8267589	186.07433	172.86688	168.31892	1.4512137	170.27467	165.43907	984199	11642.960997581482
4940	178.17068	2.8379126	182.93826	171.51787	178.17068	2.8379126	182.93826	171.51787	161.90324	1.0008203	163.47675	160.5287	988199	11691.664635896683
4960	178.55727	3.3662174	186.22357	170.17053	178.55727	3.3662174	186.22357	170.17053	162.82838	1.4653829	165.76004	161.01619	992199	11740.308682203293
4980	178.78168	3.3569543	187.5029	168.20287	178.78168	3.3569543	187.5029	168.20287	166.9951	1.6280597	169.17839	164.17972	996199	11788.159005403519
5000	179.35147	2.5263784	185.6913	174.53476	179.35147	2.5263784	185.6913	174.53476	163.00677	1.8527083	165.43657	159.6287	1000199	11837.098059415817
5020	180.4672	3.04146	187.55836	175.02655	180.4672	3.04146	187.55836	175.02655	162.43346	6.8526616	177.41289	157.85707	1004199	11885.359469890594
5040	179.9709	2.4138908	183.94014	175.84196	179.9709	2.4138908	183.94014	175.84196	159.51173	0.95565283	160.77385	157.68701	1008199	11933.959546804428
5060	179.52611	1.9244884	183.39082	174.87785	179.52611	1.9244884	183.39082	174.87785	164.1197	1.349189	165.34796	161.2948	1012199	11981.998213529587
5080	178.89027	2.678861	183.34418	171.53253	178.89027	2.678861	183.34418	171.53253	162.49782	0.76628554	163.68172	161.22833	1016199	12030.795881986618
5100	179.00107	4.4152336	185.60272	162.32716	179.00107	4.4152336	185.60272	162.32716	165.3308	1.40093	166.92699	162.53288	1020199	12079.123981952667
5120	180.38136	2.8728983	188.36346	175.58527	180.38136	2.8728983	188.36346	175.58527	171.49193	4.348304	179.67781	165.11809	1024199	12127.549827098846
5140	179.03146	3.3454795	183.7229	169.36835	179.03146	3.3454795	183.7229	169.36835	165.44966	1.265046	167.97324	164.02977	1028199	12175.494318962097
5160	179.78793	2.9811065	185.56023	173.61435	179.78793	2.9811065	185.56023	173.61435	167.49394	2.3531165	171.98976	164.58365	1032199	12225.272404193878
5180	179.21956	2.5080814	182.99634	174.23546	179.21956	2.5080814	182.99634	174.23546	166.07892	2.7637653	171.51645	163.64284	1036199	12273.069935321808
5200	179.30252	2.4951007	184.3121	174.127	179.30252	2.4951007	184.3121	174.127	159.51668	1.2556812	161.26585	157.30116	1040199	12321.410738945007
5220	179.3776	2.9461925	186.21759	172.85632	179.3776	2.9461925	186.21759	172.85632	166.6184	1.3536564	169.30135	165.11876	1044199	12368.945387125015
5240	179.65756	1.9135113	183.66599	175.59396	179.65756	1.9135113	183.66599	175.59396	168.17934	3.796341	175.91112	163.76569	1048199	12416.031470537186
5260	180.51672	2.9163249	184.5487	173.01352	180.51672	2.9163249	184.5487	173.01352	170.29259	1.0716485	171.4634	168.61023	1052199	12464.306273460388
5280	179.27911	2.076348	183.3299	176.06479	179.27911	2.076348	183.3299	176.06479	160.61827	1.4442309	163.72859	159.44797	1056199	12511.74247956276
5300	179.60312	2.376551	183.36273	173.9642	179.60312	2.376551	183.36273	173.9642	167.75923	9.1296215	187.51459	159.88458	1060199	12559.204541921616
5320	179.64825	2.0385902	183.85432	175.6277	179.64825	2.0385902	183.85432	175.6277	169.27882	7.3584266	181.91542	161.38179	1064199	12606.384523391724
5340	178.97679	2.392833	183.90933	174.9393	178.97679	2.392833	183.90933	174.9393	165.73454	1.8932447	168.21156	162.68416	1068199	12654.303601026535
5360	178.11977	4.5548563	184.51773	161.59595	178.11977	4.5548563	184.51773	161.59595	170.58766	3.384035	177.27107	167.14903	1072199	12702.28233218193
5380	178.99872	2.082463	182.55396	174.11378	178.99872	2.082463	182.55396	174.11378	170.5843	2.2951868	173.62724	166.02266	1076199	12749.771037340164
5400	179.66574	2.352423	183.35622	175.7269	179.66574	2.352423	183.35622	175.7269	167.62396	0.97950023	169.46056	166.5174	1080199	12797.494884490967
5420	179.69179	1.7103671	182.67679	176.82878	179.69179	1.7103671	182.67679	176.82878	170.31842	2.1934626	174.49442	167.27501	1084199	12844.87941122055
5440	179.50331	2.144642	182.8142	174.12585	179.50331	2.144642	182.8142	174.12585	169.5526	4.728304	179.47885	165.58887	1088199	12894.902830123901
5460	178.72435	2.7785864	184.41455	174.58778	178.72435	2.7785864	184.41455	174.58778	174.06596	6.380228	187.3863	166.87114	1092199	12942.62372636795
5480	179.37701	2.9124439	183.55157	171.96568	179.37701	2.9124439	183.55157	171.96568	165.44264	1.4091882	168.38498	164.15009	1096199	12990.702685832977
5500	179.29578	2.7201533	185.55441	175.16512	179.29578	2.7201533	185.55441	175.16512	166.14674	3.5479653	172.05717	161.85793	1100199	13038.698297977448
5520	179.86203	2.4138129	184.02373	174.79459	179.86203	2.4138129	184.02373	174.79459	170.38365	1.4622415	172.84445	168.4267	1104199	13085.918793439865
5540	179.12637	1.5236892	181.58958	175.41692	179.12637	1.5236892	181.58958	175.41692	173.77245	1.4962913	175.7037	171.92064	1108199	13133.786566734314
5560	179.29634	2.7439718	184.7538	175.327	179.29634	2.7439718	184.7538	175.327	174.5125	2.7340486	179.11823	169.97263	1112199	13181.271391868591
5580	178.71878	3.1509788	186.16782	171.8108	178.71878	3.1509788	186.16782	171.8108	173.43724	2.2408452	176.21497	170.30345	1116199	13229.207753896713
5600	179.97305	2.7065406	184.53346	175.492	179.97305	2.7065406	184.53346	175.492	172.73091	4.960563	182.87842	167.19054	1120199	13277.058150291443
5620	178.79817	2.3795455	182.04599	173.36847	178.79817	2.3795455	182.04599	173.36847	178.73161	4.2257595	186.03168	173.8478	1124199	13324.147544145584
5640	180.2489	1.9227902	183.49689	177.05089	180.2489	1.9227902	183.49689	177.05089	172.80922	3.413116	180.02992	170.0475	1128199	13371.626425743103
5660	179.94778	2.4977567	186.6704	175.86343	179.94778	2.4977567	186.6704	175.86343	168.61983	1.072225	170.3433	166.87689	1132199	13418.600821971893
5680	179.18643	1.9565374	182.73024	174.96086	179.18643	1.9565374	182.73024	174.96086	180.56743	2.272341	182.88916	175.98398	1136199	13465.830449342728
5700	180.31294	2.9436345	186.3451	175.45248	180.31294	2.9436345	186.3451	175.45248	175.57054	3.1024432	181.00958	170.5073	1140199	13514.415780067444
5720	179.09563	2.7108462	183.69312	173.09296	179.09563	2.7108462	183.69312	173.09296	169.68452	1.673661	171.68636	167.20241	1144199	13564.591903924942
5740	178.40874	3.8356228	186.23563	166.80453	178.40874	3.8356228	186.23563	166.80453	168.9981	4.0413675	177.01744	163.40372	1148199	13613.441856145859
5760	179.07004	4.948293	184.31087	160.50359	179.07004	4.948293	184.31087	160.50359	170.15468	2.6288002	174.2611	166.8222	1152199	13661.337903738022
5780	179.80963	2.5281332	183.82156	174.73364	179.80963	2.5281332	183.82156	174.73364	174.66768	4.798125	179.96729	164.9738	1156199	13709.1677339077
5800	179.5783	3.141882	188.59726	174.1037	179.5783	3.141882	188.59726	174.1037	175.07005	1.533923	176.58415	171.83649	1160199	13756.697511434555
5820	179.81273	2.4344623	184.98444	176.03609	179.81273	2.4344623	184.98444	176.03609	170.13141	1.8868246	173.21562	167.5905	1164199	13804.694681882858
5840	179.44077	2.4157002	182.08992	172.39467	179.44077	2.4157002	182.08992	172.39467	173.65742	2.100404	177.13342	169.97939	1168199	13852.76236796379
5860	180.04237	2.2046857	184.50034	176.30676	180.04237	2.2046857	184.50034	176.30676	167.49602	1.2181246	169.09465	165.22134	1172199	13900.92591047287
5880	179.31812	2.005006	182.95178	175.52539	179.31812	2.005006	182.95178	175.52539	175.19362	3.0583959	178.58868	168.99481	1176199	13949.289833545685
5900	178.54762	2.2189553	182.5045	173.3837	178.54762	2.2189553	182.5045	173.3837	173.61873	1.993835	175.45271	169.65565	1180199	13996.969378232956
5920	179.49136	2.5943837	186.18854	175.69122	179.49136	2.5943837	186.18854	175.69122	171.25122	1.7952639	173.88393	169.27606	1184199	14044.689948320389
5940	179.47273	2.8136308	186.95485	174.45746	179.47273	2.8136308	186.95485	174.45746	168.60811	6.728641	175.50691	154.47401	1188199	14093.258765220642
5960	178.39383	2.6949704	183.62306	172.45268	178.39383	2.6949704	183.62306	172.45268	169.11156	7.1906867	177.1222	154.55794	1192199	14141.37786746025
5980	179.69783	2.632724	184.57164	173.61674	179.69783	2.632724	184.57164	173.61674	176.78139	6.2723365	187.47005	168.4984	1196199	14189.930692195892
6000	179.3982	2.7446418	183.20149	171.4808	179.3982	2.7446418	183.20149	171.4808	174.18343	1.2339318	176.04956	172.60356	1200199	14239.111196517944
6020	178.32436	2.890388	182.99857	169.50444	178.32436	2.890388	182.99857	169.50444	171.30464	2.251621	175.49081	168.31737	1204199	14285.836332082748
6040	179.23634	3.1913712	185.1628	172.96902	179.23634	3.1913712	185.1628	172.96902	168.68059	2.9455	173.10785	163.95665	1208199	14333.350367546082
6060	178.73088	2.2939303	182.3133	173.2968	178.73088	2.2939303	182.3133	173.2968	169.61635	2.382516	172.65562	165.56586	1212199	14380.410924434662
6080	180.07152	2.2104716	184.96793	175.7981	180.07152	2.2104716	184.96793	175.7981	165.56013	3.0392601	168.63947	159.34966	1216199	14426.691853284836
6100	179.25653	2.5970814	184.69888	172.42526	179.25653	2.5970814	184.69888	172.42526	169.3537	1.3525959	171.39569	167.69443	1220199	14473.520822048187
6120	179.9155	3.4529557	185.37125	173.48776	179.9155	3.4529557	185.37125	173.48776	170.22713	3.2823067	173.55864	163.49149	1224199	14519.950368881226
6140	179.84	3.4917924	185.70575	171.38382	179.84	3.4917924	185.70575	171.38382	175.23456	5.479929	187.11989	170.87674	1228199	14567.276598930359
6160	179.71098	3.0272186	184.25737	169.83772	179.71098	3.0272186	184.25737	169.83772	172.31184	0.86206603	172.9731	170.45546	1232199	14613.880291700363
6180	177.87411	2.7704084	182.97389	171.0106	177.87411	2.7704084	182.97389	171.0106	176.49919	6.173961	189.84319	171.07248	1236199	14661.021625757217
6200	179.064	5.8142233	186.99988	155.97282	179.064	5.8142233	186.99988	155.97282	169.09016	3.98817	176.1646	164.35716	1240199	14708.40849018097
6220	180.74692	2.918665	185.6835	174.47919	180.74692	2.918665	185.6835	174.47919	168.5746	7.794767	182.75877	160.27278	1244199	14756.00719499588
6240	178.96976	2.043587	184.05498	174.20544	178.96976	2.043587	184.05498	174.20544	164.48897	6.290623	177.31842	156.85129	1248199	14803.731599330902
6260	177.80907	4.086459	185.171	163.58554	177.80907	4.086459	185.171	163.58554	176.49278	6.766742	188.72124	167.56241	1252199	14850.421548366547
6280	178.85892	2.4140153	182.52237	174.22682	178.85892	2.4140153	182.52237	174.22682	161.95348	0.81365347	163.51375	161.0335	1256199	14899.143887996674
6300	178.92322	2.9066536	184.18196	173.69318	178.92322	2.9066536	184.18196	173.69318	162.22066	3.7332523	169.3047	156.67458	1260199	14947.479709148407
6320	178.87292	2.4217546	183.51173	174.44228	178.87292	2.4217546	183.51173	174.44228	176.30444	5.7458334	188.00485	169.60794	1264199	14995.08422279358
6340	179.44345	2.530604	185.17833	174.36055	179.44345	2.530604	185.17833	174.36055	164.94763	5.130621	169.9236	154.49182	1268199	15042.38464999199
6360	180.20964	2.7812047	185.9891	174.1187	180.20964	2.7812047	185.9891	174.1187	167.85124	2.7363236	171.44943	162.93687	1272199	15090.78736615181
6380	178.80179	2.5445862	184.95483	173.42502	178.80179	2.5445862	184.95483	173.42502	179.69287	4.278514	188.0775	175.03278	1276199	15138.86458492279
6400	178.7744	2.5584068	184.39227	175.38606	178.7744	2.5584068	184.39227	175.38606	172.30553	5.300561	182.84149	165.8852	1280199	15187.14544582367
6420	179.66975	1.9086051	182.78833	175.11658	179.66975	1.9086051	182.78833	175.11658	177.1414	1.2157158	178.55447	174.9435	1284199	15235.108676671982
6440	179.57329	3.1758852	185.04034	174.11246	179.57329	3.1758852	185.04034	174.11246	166.30559	1.0657686	168.12184	165.08714	1288199	15282.678674936295
6460	179.57628	2.3690798	184.9312	174.99255	179.57628	2.3690798	184.9312	174.99255	170.71169	3.3498182	176.8906	165.92194	1292199	15330.146387815475
6480	179.1495	2.4006763	183.17804	175.43396	179.1495	2.4006763	183.17804	175.43396	177.80626	3.4612095	184.7876	173.46873	1296199	15378.764017343521
6500	178.99489	1.9677835	182.91524	174.26923	178.99489	1.9677835	182.91524	174.26923	167.16533	2.3453705	170.57043	164.74805	1300199	15426.88150382042
6520	179.09798	5.304131	187.60046	159.77791	179.09798	5.304131	187.60046	159.77791	169.62956	0.8290826	170.97398	168.19948	1304199	15474.55617237091
6540	179.4987	2.579592	185.28273	175.45709	179.4987	2.579592	185.28273	175.45709	172.35945	5.3748984	183.35112	166.53502	1308199	15522.737877368927
6560	179.79666	3.2483733	184.83183	169.15092	179.79666	3.2483733	184.83183	169.15092	174.6086	1.9251164	177.97707	171.87437	1312199	15572.126245498657
6580	180.28098	1.7438717	183.54349	176.66853	180.28098	1.7438717	183.54349	176.66853	169.72545	2.577734	174.97798	166.60144	1316199	15619.477319002151
6600	179.2721	2.9486086	183.73474	174.14636	179.2721	2.9486086	183.73474	174.14636	175.71599	4.389036	181.51233	169.99448	1320199	15667.80271601677
6620	179.96547	2.7982285	186.43073	175.34442	179.96547	2.7982285	186.43073	175.34442	175.85466	1.8471953	178.3508	172.19511	1324199	15715.019740343094
6640	180.05055	3.3183603	187.00888	172.63466	180.05055	3.3183603	187.00888	172.63466	172.71753	4.5649533	181.16566	166.30986	1328199	15763.428762674332
6660	178.4828	3.9883041	187.05827	170.04997	178.4828	3.9883041	187.05827	170.04997	173.06511	1.2464386	175.23396	171.3467	1332199	15811.984856367111
6680	179.19777	2.1092365	182.88802	175.32693	179.19777	2.1092365	182.88802	175.32693	176.70085	4.592414	185.57976	170.20616	1336199	15859.342930078506
6700	179.86118	2.1900659	184.57071	176.02525	179.86118	2.1900659	184.57071	176.02525	172.59758	6.3970656	186.49954	168.3473	1340199	15907.532566785812
6720	178.47498	2.6796763	185.36652	173.3876	178.47498	2.6796763	185.36652	173.3876	171.88159	2.5722876	176.79532	168.66138	1344199	15955.371643066406
6740	178.5748	2.7874136	184.12372	173.08821	178.5748	2.7874136	184.12372	173.08821	175.40224	8.141993	189.58191	164.63269	1348199	16003.31560754776
6760	180.15952	2.8383565	186.82721	175.875	180.15952	2.8383565	186.82721	175.875	173.4751	5.8054633	182.213	163.65422	1352199	16051.096088886261
6780	179.67923	3.539125	186.05635	171.0276	179.67923	3.539125	186.05635	171.0276	174.40724	1.4438124	176.75977	171.83621	1356199	16098.651574134827
6800	179.48157	2.3630893	183.26756	174.38333	179.48157	2.3630893	183.26756	174.38333	177.18694	1.6834705	180.79826	175.56082	1360199	16145.878090143204
6820	177.66039	2.658849	182.43994	170.97876	177.66039	2.658849	182.43994	170.97876	163.37288	2.1451879	166.56033	159.99129	1364199	16192.96714258194
6840	179.47153	2.5049868	184.37218	174.18094	179.47153	2.5049868	184.37218	174.18094	173.30058	1.2136352	175.2297	171.26463	1368199	16244.944704294205
6860	179.62369	2.5936399	185.66939	175.34248	179.62369	2.5936399	185.66939	175.34248	170.70412	4.064518	177.75305	164.00032	1372199	16329.770519256592
6880	179.08798	2.1074014	182.40631	174.27267	179.08798	2.1074014	182.40631	174.27267	169.37396	1.6158857	171.49858	166.65591	1376199	16405.167824029922
6900	180.21777	2.8436837	185.006	175.46289	180.21777	2.8436837	185.006	175.46289	167.88878	1.9028342	170.72443	164.69553	1380199	16453.326670646667
6920	178.40787	2.7259374	183.4661	173.64111	178.40787	2.7259374	183.4661	173.64111	175.70491	3.4317434	182.52898	172.61809	1384199	16532.772164821625
6940	178.9179	3.28577	184.10806	170.64337	178.9179	3.28577	184.10806	170.64337	175.8712	4.287967	184.42802	170.01682	1388199	16616.345316886902
6960	177.7477	2.5741553	183.80397	173.11093	177.7477	2.5741553	183.80397	173.11093	165.62512	7.156628	175.19011	155.03091	1392199	16664.105110645294
6980	179.17319	2.3330872	184.08522	175.42528	179.17319	2.3330872	184.08522	175.42528	168.56622	5.5893865	177.01537	158.61047	1396199	16711.817899227142
7000	179.29324	2.9660068	183.84737	169.5974	179.29324	2.9660068	183.84737	169.5974	169.65149	3.4425826	176.36806	164.80046	1400199	16759.44995546341
7020	178.48994	1.6026335	181.47177	175.06874	178.48994	1.6026335	181.47177	175.06874	169.23433	5.288797	176.11719	162.04626	1404199	16806.806498527527
7040	179.2792	2.4872313	186.20302	174.30222	179.2792	2.4872313	186.20302	174.30222	165.69472	2.6045885	170.29845	161.30928	1408199	16877.892436265945
7060	178.46738	2.6182678	183.0235	173.28546	178.46738	2.6182678	183.0235	173.28546	173.01515	1.4394442	176.01944	171.65718	1412199	16969.615912914276
7080	179.96713	2.3408504	184.44957	174.61024	179.96713	2.3408504	184.44957	174.61024	167.86671	3.3216627	172.1557	161.55794	1416199	17017.368217229843
7100	178.16696	2.1897612	181.85522	172.31424	178.16696	2.1897612	181.85522	172.31424	165.09961	2.7977905	169.02483	161.82854	1420199	17065.768761634827
7120	177.93402	2.45912	183.83057	173.86778	177.93402	2.45912	183.83057	173.86778	169.7975	4.1700344	175.06311	161.55522	1424199	17113.786561965942
7140	179.56493	3.287523	187.63786	168.99812	179.56493	3.287523	187.63786	168.99812	167.50926	2.2502282	170.27927	163.60394	1428199	17161.737876176834
7160	179.12138	2.9917758	184.59175	172.79323	179.12138	2.9917758	184.59175	172.79323	166.60167	2.8005617	171.20468	162.58904	1432199	17215.152550458908
7180	179.67595	2.3918772	186.6098	175.70807	179.67595	2.3918772	186.6098	175.70807	164.18498	1.6911587	166.34248	161.2741	1436199	17267.385224819183
7200	179.08633	2.2962897	182.76567	173.22684	179.08633	2.2962897	182.76567	173.22684	167.3858	4.0700274	171.72575	161.16403	1440199	17314.95420193672
7220	179.24924	2.663879	183.39838	173.40857	179.24924	2.663879	183.39838	173.40857	165.51768	4.283159	169.63147	156.50024	1444199	17362.69163584709
